BiochemicalReaction1	Pro-EGF is cleaved to form mature EGF	Protein1	Protein2	
BiochemicalReaction68	AKT phosphorylates IKKalpha	SmallMolecule2	Protein224	
BiochemicalReaction68	AKT phosphorylates IKKalpha	Protein223	Protein224	
BiochemicalReaction69	AKT phosphorylates p21Cip1 and p27Kip1	Protein225	Protein228	
BiochemicalReaction69	AKT phosphorylates p21Cip1 and p27Kip1	SmallMolecule2	Protein228	
BiochemicalReaction69	AKT phosphorylates p21Cip1 and p27Kip1	SmallMolecule2	SmallMolecule3	
BiochemicalReaction69	AKT phosphorylates p21Cip1 and p27Kip1	Protein225	SmallMolecule3	
BiochemicalReaction7	EGFR activates PLC-gamma1 by phosphorylation	Complex6	Complex7	
BiochemicalReaction7	EGFR activates PLC-gamma1 by phosphorylation	SmallMolecule2	Complex7	
BiochemicalReaction7	EGFR activates PLC-gamma1 by phosphorylation	SmallMolecule2	SmallMolecule3	
BiochemicalReaction7	EGFR activates PLC-gamma1 by phosphorylation	Complex6	SmallMolecule3	
BiochemicalReaction70	AKT phosphorylates TSC2, inhibiting it	Protein231	SmallMolecule3	
BiochemicalReaction70	AKT phosphorylates TSC2, inhibiting it	SmallMolecule2	SmallMolecule3	
BiochemicalReaction70	AKT phosphorylates TSC2, inhibiting it	SmallMolecule2	Protein232	
BiochemicalReaction70	AKT phosphorylates TSC2, inhibiting it	Protein231	Protein232	
BiochemicalReaction71	AKT phosphorylates AKT1S1 (PRAS40)	Protein233	Protein234	
BiochemicalReaction71	AKT phosphorylates AKT1S1 (PRAS40)	SmallMolecule2	Protein234	
BiochemicalReaction71	AKT phosphorylates AKT1S1 (PRAS40)	SmallMolecule2	SmallMolecule3	
BiochemicalReaction71	AKT phosphorylates AKT1S1 (PRAS40)	Protein233	SmallMolecule3	
BiochemicalReaction72	AKT translocates to the nucleus	Protein207	Protein235	
BiochemicalReaction73	AKT phosphorylates CREB1	SmallMolecule13	SmallMolecule14	
BiochemicalReaction73	AKT phosphorylates CREB1	Protein47	SmallMolecule14	
BiochemicalReaction73	AKT phosphorylates CREB1	Protein47	Protein48	
BiochemicalReaction73	AKT phosphorylates CREB1	SmallMolecule13	Protein48	
BiochemicalReaction74	AKT can phosphorylate forkhead box transcription factors	Protein239	SmallMolecule14	
BiochemicalReaction74	AKT can phosphorylate forkhead box transcription factors	SmallMolecule13	SmallMolecule14	
BiochemicalReaction74	AKT can phosphorylate forkhead box transcription factors	SmallMolecule13	Protein244	
BiochemicalReaction74	AKT can phosphorylate forkhead box transcription factors	Protein239	Protein244	
BiochemicalReaction75	AKT can phosphorylate RSK	SmallMolecule13	SmallMolecule14	
BiochemicalReaction75	AKT can phosphorylate RSK	Protein249	SmallMolecule14	
BiochemicalReaction75	AKT can phosphorylate RSK	Protein249	Protein250	
BiochemicalReaction75	AKT can phosphorylate RSK	SmallMolecule13	Protein250	
BiochemicalReaction76	AKT can phosphorylate NR4A1 (NUR77)	SmallMolecule13	Protein252	
BiochemicalReaction76	AKT can phosphorylate NR4A1 (NUR77)	Protein251	Protein252	
BiochemicalReaction76	AKT can phosphorylate NR4A1 (NUR77)	Protein251	SmallMolecule14	
BiochemicalReaction76	AKT can phosphorylate NR4A1 (NUR77)	SmallMolecule13	SmallMolecule14	
BiochemicalReaction77	PTEN dephosphorylates PIP3	SmallMolecule5	SmallMolecule21	
BiochemicalReaction77	PTEN dephosphorylates PIP3	SmallMolecule19	SmallMolecule21	
BiochemicalReaction77	PTEN dephosphorylates PIP3	SmallMolecule19	SmallMolecule4	
BiochemicalReaction77	PTEN dephosphorylates PIP3	SmallMolecule5	SmallMolecule4	
BiochemicalReaction78	THEM4 (CTMP) and/or TRIB3 inhibit AKT phosphorylation	Protein204	Complex141	
BiochemicalReaction78	THEM4 (CTMP) and/or TRIB3 inhibit AKT phosphorylation	Complex137	Complex141	
BiochemicalReaction79	PHLPP dephosphorylates S473 in AKT	Protein207	SmallMolecule21	
BiochemicalReaction79	PHLPP dephosphorylates S473 in AKT	SmallMolecule5	SmallMolecule21	
BiochemicalReaction79	PHLPP dephosphorylates S473 in AKT	SmallMolecule5	Protein254	
BiochemicalReaction79	PHLPP dephosphorylates S473 in AKT	Protein207	Protein254	
BiochemicalReaction8	Active PLC-gamma1 dissociates from EGFR	Complex7	Protein12	
BiochemicalReaction8	Active PLC-gamma1 dissociates from EGFR	Complex7	Complex4	
BiochemicalReaction80	PDPK1 binds PIP2	SmallMolecule4	Complex145	
BiochemicalReaction80	PDPK1 binds PIP2	Protein194	Complex145	
BiochemicalReaction81	MIR26A microRNAs bind PTEN mRNA	Complex146	Complex151	
BiochemicalReaction81	MIR26A microRNAs bind PTEN mRNA	Rna4	Complex151	
BiochemicalReaction82	PTEN mRNA translation negatively regulated by microRNAs	Rna4	Complex143	
BiochemicalReaction83	Gab1 binds phosphatidylinositol-3,4,5-trisphosphate	Complex60	Complex152	
BiochemicalReaction83	Gab1 binds phosphatidylinositol-3,4,5-trisphosphate	SmallMolecule19	Complex152	
BiochemicalReaction84	Gab1:Grb2 binds to EGF:Phospho-EGFR	Complex152	Complex153	
BiochemicalReaction84	Gab1:Grb2 binds to EGF:Phospho-EGFR	Complex4	Complex153	
BiochemicalReaction84	Gab1:Grb2 binds to EGF:Phospho-EGFR	Complex4	SmallMolecule19	
BiochemicalReaction84	Gab1:Grb2 binds to EGF:Phospho-EGFR	Complex152	SmallMolecule19	
BiochemicalReaction85	Gab1 phosphorylation by EGFR kinase	Complex153	Complex154	
BiochemicalReaction85	Gab1 phosphorylation by EGFR kinase	SmallMolecule2	Complex154	
BiochemicalReaction85	Gab1 phosphorylation by EGFR kinase	SmallMolecule2	SmallMolecule3	
BiochemicalReaction85	Gab1 phosphorylation by EGFR kinase	Complex153	SmallMolecule3	
BiochemicalReaction86	Activation of SHP2 through the binding to phospho-Gab1	Complex154	Complex156	
BiochemicalReaction86	Activation of SHP2 through the binding to phospho-Gab1	Protein272	Complex156	
BiochemicalReaction87	Dephosphorylation of Gab1 by SHP2	Complex156	SmallMolecule21	
BiochemicalReaction87	Dephosphorylation of Gab1 by SHP2	SmallMolecule5	SmallMolecule21	
BiochemicalReaction87	Dephosphorylation of Gab1 by SHP2	SmallMolecule5	Complex157	
BiochemicalReaction87	Dephosphorylation of Gab1 by SHP2	Complex156	Complex157	
BiochemicalReaction88	SHP2 dephosphorylates Tyr 992 on EGFR	Complex156	SmallMolecule21	
BiochemicalReaction88	SHP2 dephosphorylates Tyr 992 on EGFR	SmallMolecule5	SmallMolecule21	
BiochemicalReaction88	SHP2 dephosphorylates Tyr 992 on EGFR	SmallMolecule5	Complex159	
BiochemicalReaction88	SHP2 dephosphorylates Tyr 992 on EGFR	Complex156	Complex159	
BiochemicalReaction89	Dephosphorylation of PAG by SHP2	Protein275	SmallMolecule21	
BiochemicalReaction89	Dephosphorylation of PAG by SHP2	SmallMolecule5	SmallMolecule21	
BiochemicalReaction89	Dephosphorylation of PAG by SHP2	SmallMolecule5	Protein276	
BiochemicalReaction89	Dephosphorylation of PAG by SHP2	Protein275	Protein276	
BiochemicalReaction9	Active PLCG1 hydrolyses PIP2	SmallMolecule4	SmallMolecule6	
BiochemicalReaction9	Active PLCG1 hydrolyses PIP2	SmallMolecule5	SmallMolecule6	
BiochemicalReaction9	Active PLCG1 hydrolyses PIP2	SmallMolecule5	SmallMolecule7	
BiochemicalReaction9	Active PLCG1 hydrolyses PIP2	SmallMolecule4	SmallMolecule7	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	Complex162	SmallMolecule21	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	SmallMolecule5	SmallMolecule21	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	SmallMolecule5	Protein277	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	Complex162	Protein277	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	SmallMolecule5	Complex163	
BiochemicalReaction90	Sustained activation of SRC kinase by SHP2	Complex162	Complex163	
BiochemicalReaction91	Binding of CBL to EGFR	Complex4	Complex164	
BiochemicalReaction91	Binding of CBL to EGFR	Protein279	Complex164	
BiochemicalReaction92	Phosphorylation of CBL (EGFR:CBL)	Complex164	SmallMolecule3	
BiochemicalReaction92	Phosphorylation of CBL (EGFR:CBL)	SmallMolecule2	SmallMolecule3	
BiochemicalReaction92	Phosphorylation of CBL (EGFR:CBL)	SmallMolecule2	Complex165	
BiochemicalReaction92	Phosphorylation of CBL (EGFR:CBL)	Complex164	Complex165	
BiochemicalReaction93	CBL binds and ubiquitinates phosphorylated Sprouty	Protein281	Complex166	
BiochemicalReaction93	CBL binds and ubiquitinates phosphorylated Sprouty	Protein296	Complex166	
BiochemicalReaction93	CBL binds and ubiquitinates phosphorylated Sprouty	Complex165	Complex166	
BiochemicalReaction94	Ubiquitination of stimulated EGFR (CBL)	Protein281	Complex168	
BiochemicalReaction94	Ubiquitination of stimulated EGFR (CBL)	Complex165	Complex168	
BiochemicalReaction95	CBL binds to GRB2	Protein302	Complex169	
BiochemicalReaction95	CBL binds to GRB2	Protein62	Complex169	
BiochemicalReaction96	Localization of CBL:GRB2 to the membrane	Complex169	Complex170	
BiochemicalReaction96	Localization of CBL:GRB2 to the membrane	Complex4	Complex170	
BiochemicalReaction97	Phosphorylation of CBL (EGFR:GRB2:CBL)	Complex170	SmallMolecule3	
BiochemicalReaction97	Phosphorylation of CBL (EGFR:GRB2:CBL)	SmallMolecule2	SmallMolecule3	
BiochemicalReaction97	Phosphorylation of CBL (EGFR:GRB2:CBL)	SmallMolecule2	Complex171	
BiochemicalReaction97	Phosphorylation of CBL (EGFR:GRB2:CBL)	Complex170	Complex171	
BiochemicalReaction98	Ubiquitination of stimulated EGFR (CBL:GRB2)	Protein281	Complex172	
BiochemicalReaction98	Ubiquitination of stimulated EGFR (CBL:GRB2)	Complex171	Complex172	
BiochemicalReaction99	Sprouty lures cytosolic CBL away from EGFR	Protein301	Complex174	
BiochemicalReaction99	Sprouty lures cytosolic CBL away from EGFR	Protein302	Complex174	
