Complex1	sucrase-isomaltase dimer	plasma membrane	Reactome DB_ID: 189082	Complex2	
Complex264	6x(Btn-PCCA:PCCB)	mitochondrial matrix	Reactome DB_ID: 71026	Complex265	
Complex265	Btn-PCCA:PCCB	mitochondrial matrix	Reactome DB_ID: 71025	Protein1129	
Complex265	Btn-PCCA:PCCB	mitochondrial matrix	Reactome DB_ID: 71025	Protein1128	
Complex266	2xMMAA:2xMUT:AdoCbl	mitochondrial matrix	Reactome DB_ID: 3159272	Complex267	
Complex266	2xMMAA:2xMUT:AdoCbl	mitochondrial matrix	Reactome DB_ID: 3159272	Complex268	
Complex267	2xMMAA	mitochondrial matrix	Reactome DB_ID: 3159270	Protein1131	
Complex268	2xMUT:AdoCbl	mitochondrial matrix	Reactome DB_ID: 70999	SmallMolecule360	
Complex268	2xMUT:AdoCbl	mitochondrial matrix	Reactome DB_ID: 70999	Protein1132	
Complex269	2xMMAA:2xMUT	mitochondrial matrix	Reactome DB_ID: 3159295	Complex270	
Complex269	2xMMAA:2xMUT	mitochondrial matrix	Reactome DB_ID: 3159295	Complex267	
Complex27	phosphofructokinase, M3L complex	cytosol	Reactome DB_ID: 71475	Protein79	
Complex27	phosphofructokinase, M3L complex	cytosol	Reactome DB_ID: 71475	Protein78	
Complex270	2xMUT	mitochondrial matrix	Reactome DB_ID: 3159252	Protein1132	
Complex271	ACAT1 tetramer	mitochondrial matrix	Reactome DB_ID: 70839	Protein1133	
Complex272	HMGCL dimer	mitochondrial matrix	Reactome DB_ID: 74264	Protein1135	
Complex273	BDH1 tetramer	mitochondrial matrix	Reactome DB_ID: 74280	Protein1136	
Complex274	OXCT1 dimer	mitochondrial matrix	Reactome DB_ID: 74318	Protein1137	
Complex275	PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 400138	Protein1140	
Complex275	PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 400138	PhysicalEntity24	
Complex275	PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 400138	Protein1139	
Complex276	PPARA:RXRA Repressor Complex	nucleoplasm	Reactome DB_ID: 400196	Protein1141	
Complex276	PPARA:RXRA Repressor Complex	nucleoplasm	Reactome DB_ID: 400196	Protein1143	
Complex276	PPARA:RXRA Repressor Complex	nucleoplasm	Reactome DB_ID: 400196	Protein1142	
Complex276	PPARA:RXRA Repressor Complex	nucleoplasm	Reactome DB_ID: 400196	Complex275	
Complex277	FABP1:Ligands of PPARA	nucleoplasm	Reactome DB_ID: 2026984	SmallMolecule368	
Complex277	FABP1:Ligands of PPARA	nucleoplasm	Reactome DB_ID: 2026984	Protein1149	
Complex278	PPARA:RXRA Coactivator Complex	nucleoplasm	Reactome DB_ID: 400154	Protein1141	
Complex278	PPARA:RXRA Coactivator Complex	nucleoplasm	Reactome DB_ID: 400154	Protein1142	
Complex278	PPARA:RXRA Coactivator Complex	nucleoplasm	Reactome DB_ID: 400154	Protein1150	
Complex278	PPARA:RXRA Coactivator Complex	nucleoplasm	Reactome DB_ID: 400154	Complex279	
Complex279	Activated PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 422412	Protein1140	
Complex279	Activated PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 422412	PhysicalEntity24	
Complex279	Activated PPARA:RXRA Heterodimer	nucleoplasm	Reactome DB_ID: 422412	Complex280	
Complex28	phosphofructokinase, ML3 complex	cytosol	Reactome DB_ID: 70461	Protein79	
Complex28	phosphofructokinase, ML3 complex	cytosol	Reactome DB_ID: 70461	Protein78	
Complex280	PPARA: Fatty Acid Complex (Activated PPARA)	nucleoplasm	Reactome DB_ID: 422413	SmallMolecule368	
Complex280	PPARA: Fatty Acid Complex (Activated PPARA)	nucleoplasm	Reactome DB_ID: 422413	Protein1139	
Complex281	SREBP1A/2:NF-Y:HMGCR gene	nucleoplasm	Reactome DB_ID: 2426128	Dna1	
Complex281	SREBP1A/2:NF-Y:HMGCR gene	nucleoplasm	Reactome DB_ID: 2426128	Complex282	
Complex281	SREBP1A/2:NF-Y:HMGCR gene	nucleoplasm	Reactome DB_ID: 2426128	Complex283	
Complex282	NF-Y	nucleoplasm	Reactome DB_ID: 381204	Protein1163	
Complex282	NF-Y	nucleoplasm	Reactome DB_ID: 381204	Protein1161	
Complex282	NF-Y	nucleoplasm	Reactome DB_ID: 381204	Protein1162	
Complex283	SREBP1A/2 Dimer	nucleoplasm	Reactome DB_ID: 2065551	Protein1164	
Complex284	ALAS1 gene:NRF1:PPARGC1B	nucleoplasm	Reactome DB_ID: 2466384	Protein1173	
Complex284	ALAS1 gene:NRF1:PPARGC1B	nucleoplasm	Reactome DB_ID: 2466384	Protein1172	
Complex284	ALAS1 gene:NRF1:PPARGC1B	nucleoplasm	Reactome DB_ID: 2466384	Dna2	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1157	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1180	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1155	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1154	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Complex286	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Complex288	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1151	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1179	
Complex285	PPARG:Fatty Acid:RXRA:Mediator:Coactivator Complex	nucleoplasm	Reactome DB_ID: 381367	Protein1177	
Complex286	Activated PPARG:RXRA	nucleoplasm	Reactome DB_ID: 2026078	Protein1140	
Complex286	Activated PPARG:RXRA	nucleoplasm	Reactome DB_ID: 2026078	Complex287	
Complex287	PPARG:Fatty Acid Ligand	nucleoplasm	Reactome DB_ID: 2026077	Protein1178	
Complex287	PPARG:Fatty Acid Ligand	nucleoplasm	Reactome DB_ID: 2026077	SmallMolecule374	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1195	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1182	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1186	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1209	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1196	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1210	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1201	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1184	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1188	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1202	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1203	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1193	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1197	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1185	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1183	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1205	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1181	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1189	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1194	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1208	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1153	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1198	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1190	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1192	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1200	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1199	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1206	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1187	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1207	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1191	
Complex288	Mediator Complex (consensus)	nucleoplasm	Reactome DB_ID: 556786	Protein1204	
Complex289	ROR-alpha:Coactivator	nucleoplasm	Reactome DB_ID: 1368124	PhysicalEntity25	
Complex289	ROR-alpha:Coactivator	nucleoplasm	Reactome DB_ID: 1368124	Protein1213	
Complex289	ROR-alpha:Coactivator	nucleoplasm	Reactome DB_ID: 1368124	Protein1179	
Complex289	ROR-alpha:Coactivator	nucleoplasm	Reactome DB_ID: 1368124	Protein1177	
Complex29	phosphofructokinase, M4 complex	cytosol	Reactome DB_ID: 71483	Protein79	
Complex290	TEAD:YAP1	nucleoplasm	Reactome DB_ID: 2032772	Protein1215	
Complex290	TEAD:YAP1	nucleoplasm	Reactome DB_ID: 2032772	Protein1220	
Complex291	TEAD:WWTR1(TAZ)	nucleoplasm	Reactome DB_ID: 2032762	Protein1215	
Complex291	TEAD:WWTR1(TAZ)	nucleoplasm	Reactome DB_ID: 2032762	Protein1221	
Complex292	SREBP1A/1C/2:NF-Y:SP1:FDFT1 gene	nucleoplasm	Reactome DB_ID: 2426135	Dna3	
Complex292	SREBP1A/1C/2:NF-Y:SP1:FDFT1 gene	nucleoplasm	Reactome DB_ID: 2426135	Complex293	
Complex292	SREBP1A/1C/2:NF-Y:SP1:FDFT1 gene	nucleoplasm	Reactome DB_ID: 2426135	Protein1228	
Complex292	SREBP1A/1C/2:NF-Y:SP1:FDFT1 gene	nucleoplasm	Reactome DB_ID: 2426135	Complex282	
Complex293	SREBP1A/1C/2 Dimer	nucleoplasm	Reactome DB_ID: 1655744	Protein1229	
Complex294	SREBP1A/1C/2:NF-Y:HMGCS1 gene	nucleoplasm	Reactome DB_ID: 2426129	Dna4	
Complex294	SREBP1A/1C/2:NF-Y:HMGCS1 gene	nucleoplasm	Reactome DB_ID: 2426129	Complex293	
Complex294	SREBP1A/1C/2:NF-Y:HMGCS1 gene	nucleoplasm	Reactome DB_ID: 2426129	Complex282	
Complex295	NR1D1 (REV-ERBA):heme:Corepressor	nucleoplasm	Reactome DB_ID: 1368079	Protein1146	
Complex295	NR1D1 (REV-ERBA):heme:Corepressor	nucleoplasm	Reactome DB_ID: 1368079	PhysicalEntity25	
Complex295	NR1D1 (REV-ERBA):heme:Corepressor	nucleoplasm	Reactome DB_ID: 1368079	Complex296	
Complex295	NR1D1 (REV-ERBA):heme:Corepressor	nucleoplasm	Reactome DB_ID: 1368079	Protein1147	
Complex296	NR1D1 (REV-ERBA):heme	nucleoplasm	Reactome DB_ID: 1368127	Protein1238	
Complex296	NR1D1 (REV-ERBA):heme	nucleoplasm	Reactome DB_ID: 1368127	SmallMolecule379	
Complex297	p-BMAL1:p-CLOCK/NPAS2:DNA	nucleoplasm	Reactome DB_ID: 421315	PhysicalEntity26	
Complex297	p-BMAL1:p-CLOCK/NPAS2:DNA	nucleoplasm	Reactome DB_ID: 421315	Protein1241	
Complex297	p-BMAL1:p-CLOCK/NPAS2:DNA	nucleoplasm	Reactome DB_ID: 421315	Protein1244	
Complex298	PHYH:Fe++	peroxisomal matrix	Reactome DB_ID: 389634	SmallMolecule391	
Complex298	PHYH:Fe++	peroxisomal matrix	Reactome DB_ID: 389634	Protein1254	
Complex299	HACL1 tetramer	peroxisomal matrix	Reactome DB_ID: 389616	Complex300	
Complex3	MGAM dimer	plasma membrane	Reactome DB_ID: 189009	Protein8	
Complex30	phosphofructokinase, P4 complex	cytosol	Reactome DB_ID: 71453	Protein80	
Complex300	HACL1 holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 389627	SmallMolecule395	
Complex300	HACL1 holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 389627	SmallMolecule394	
Complex300	HACL1 holoenzyme monomer	peroxisomal matrix	Reactome DB_ID: 389627	Protein1255	
Complex301	ACOX2:FAD	peroxisomal matrix	Reactome DB_ID: 192320	Protein1257	
Complex301	ACOX2:FAD	peroxisomal matrix	Reactome DB_ID: 192320	SmallMolecule406	
Complex302	ACOX3:FAD	peroxisomal matrix	Reactome DB_ID: 389905	Protein1258	
Complex302	ACOX3:FAD	peroxisomal matrix	Reactome DB_ID: 389905	SmallMolecule406	
Complex303	HSD17B4 dimer	peroxisomal matrix	Reactome DB_ID: 389999	Protein1259	
Complex304	ALDP	peroxisomal membrane	Reactome DB_ID: 382579	Protein1264	
Complex305	ACOX1 dimer	peroxisomal matrix	Reactome DB_ID: 390232	Complex306	
Complex306	ACOX1:FAD complex	peroxisomal matrix	Reactome DB_ID: 390237	SmallMolecule406	
Complex306	ACOX1:FAD complex	peroxisomal matrix	Reactome DB_ID: 390237	Protein1265	
Complex307	GNPAT:AGPS complex	peroxisomal matrix	Reactome DB_ID: 76165	Complex308	
Complex307	GNPAT:AGPS complex	peroxisomal matrix	Reactome DB_ID: 76165	Protein1269	
Complex308	AGPS:FAD	peroxisomal matrix	Reactome DB_ID: 390407	Protein1270	
Complex308	AGPS:FAD	peroxisomal matrix	Reactome DB_ID: 390407	SmallMolecule406	
Complex309	IDH1 dimer	peroxisomal matrix	Reactome DB_ID: 389557	Protein1271	
Complex31	phosphofructokinase, P3L complex	cytosol	Reactome DB_ID: 179514	Protein80	
Complex31	phosphofructokinase, P3L complex	cytosol	Reactome DB_ID: 179514	Protein78	
Complex310	IDH1 dimer	cytosol	Reactome DB_ID: 389559	Protein1272	
Complex311	HMGCR dimer	endoplasmic reticulum membrane	Reactome DB_ID: 191277	Protein1274	
Complex312	MVK dimer	cytosol	Reactome DB_ID: 191285	Protein1276	
Complex313	MVD dimer	cytosol	Reactome DB_ID: 191341	Protein1278	
Complex314	IDI1 or 2	cytosol	Reactome DB_ID: 191397	Protein1279	
Complex314	IDI1 or 2	cytosol	Reactome DB_ID: 191397	SmallMolecule45	
Complex316	holo-FDPS dimer	cytosol	Reactome DB_ID: 981570	Complex317	
Complex317	FDPS:3Mg++	cytosol	Reactome DB_ID: 981562	Protein1282	
Complex317	FDPS:3Mg++	cytosol	Reactome DB_ID: 981562	SmallMolecule45	
Complex318	holo-GGPS1 hexamer	cytosol	Reactome DB_ID: 981569	Complex319	
Complex319	GGPS1:3Mg++	cytosol	Reactome DB_ID: 981557	Protein1283	
Complex319	GGPS1:3Mg++	cytosol	Reactome DB_ID: 981557	SmallMolecule45	
Complex32	phosphofructokinase, P2L2 complex	cytosol	Reactome DB_ID: 179516	Protein80	
Complex32	phosphofructokinase, P2L2 complex	cytosol	Reactome DB_ID: 179516	Protein78	
Complex320	FDFT (Mg2+ cofactor)	endoplasmic reticulum membrane	Reactome DB_ID: 191320	SmallMolecule45	
Complex320	FDFT (Mg2+ cofactor)	endoplasmic reticulum membrane	Reactome DB_ID: 191320	Protein1231	
Complex321	SQLE:FAD	endoplasmic reticulum membrane	Reactome DB_ID: 191413	Protein1284	
Complex321	SQLE:FAD	endoplasmic reticulum membrane	Reactome DB_ID: 191413	SmallMolecule451	
Complex322	SREBP1A/1C/2:SCAP	endoplasmic reticulum membrane	Reactome DB_ID: 2317520	Protein1299	
Complex322	SREBP1A/1C/2:SCAP	endoplasmic reticulum membrane	Reactome DB_ID: 2317520	Complex323	
Complex323	SCAP tetramer	endoplasmic reticulum membrane	Reactome DB_ID: 1655748	Protein1303	
Complex324	SREBP1A/1C/2:SCAP:cholesterol:INSIG	endoplasmic reticulum membrane	Reactome DB_ID: 1655766	Protein1299	
Complex324	SREBP1A/1C/2:SCAP:cholesterol:INSIG	endoplasmic reticulum membrane	Reactome DB_ID: 1655766	Protein1296	
Complex324	SREBP1A/1C/2:SCAP:cholesterol:INSIG	endoplasmic reticulum membrane	Reactome DB_ID: 1655766	Complex325	
Complex325	SCAP:cholesterol	endoplasmic reticulum membrane	Reactome DB_ID: 1655741	SmallMolecule470	
Complex325	SCAP:cholesterol	endoplasmic reticulum membrane	Reactome DB_ID: 1655741	Complex323	
Complex326	INSIG:oxysterol	endoplasmic reticulum membrane	Reactome DB_ID: 2317517	Protein1296	
Complex326	INSIG:oxysterol	endoplasmic reticulum membrane	Reactome DB_ID: 2317517	SmallMolecule471	
Complex327	SREBP1A/1C/2:SCAP:INSIG:oxysterol	endoplasmic reticulum membrane	Reactome DB_ID: 2317522	Protein1299	
Complex327	SREBP1A/1C/2:SCAP:INSIG:oxysterol	endoplasmic reticulum membrane	Reactome DB_ID: 2317522	Complex326	
Complex327	SREBP1A/1C/2:SCAP:INSIG:oxysterol	endoplasmic reticulum membrane	Reactome DB_ID: 2317522	Complex323	
Complex328	Sar1b:GTP:Sec23p:Sec24p	endoplasmic reticulum membrane	Reactome DB_ID: 203997	Complex330	
Complex328	Sar1b:GTP:Sec23p:Sec24p	endoplasmic reticulum membrane	Reactome DB_ID: 203997	Complex329	
Complex329	Sar1b:GTP Complex	endoplasmic reticulum membrane	Reactome DB_ID: 204003	SmallMolecule75	
Complex329	Sar1b:GTP Complex	endoplasmic reticulum membrane	Reactome DB_ID: 204003	Protein1304	
Complex33	phosphofructokinase, PL3 complex	cytosol	Reactome DB_ID: 179515	Protein80	
Complex33	phosphofructokinase, PL3 complex	cytosol	Reactome DB_ID: 179515	Protein78	
Complex330	Sec23p:Sec24p Complex	endoplasmic reticulum membrane	Reactome DB_ID: 204007	Protein1305	
Complex330	Sec23p:Sec24p Complex	endoplasmic reticulum membrane	Reactome DB_ID: 204007	Protein1306	
Complex331	SREBP1A/1C/2:SCAP:Cop II Coat	endoplasmic reticulum membrane	Reactome DB_ID: 1655765	Complex322	
Complex331	SREBP1A/1C/2:SCAP:Cop II Coat	endoplasmic reticulum membrane	Reactome DB_ID: 1655765	Complex328	
Complex332	SREBP1A/1C/2:SCAP	Golgi membrane	Reactome DB_ID: 1655742	Complex333	
Complex332	SREBP1A/1C/2:SCAP	Golgi membrane	Reactome DB_ID: 1655742	Protein1311	
Complex333	SCAP tetramer	Golgi membrane	Reactome DB_ID: 1655737	Protein1315	
Complex334	SREBP1A/1C/2 Dimer	cytosol	Reactome DB_ID: 2065548	Protein1321	
Complex335	SREBP1A/1C/2:Importin beta-1	cytosol	Reactome DB_ID: 2065556	Complex334	
Complex335	SREBP1A/1C/2:Importin beta-1	cytosol	Reactome DB_ID: 2065556	Protein1326	
Complex336	SREBP1A/1C/2:Importin beta-1	nucleoplasm	Reactome DB_ID: 2065543	Protein1327	
Complex336	SREBP1A/1C/2:Importin beta-1	nucleoplasm	Reactome DB_ID: 2065543	Complex293	
Complex337	Ran-GTP	nucleoplasm	Reactome DB_ID: 180738	Protein1328	
Complex337	Ran-GTP	nucleoplasm	Reactome DB_ID: 180738	SmallMolecule472	
Complex338	Importin-beta:Ran GTP complex	nucleoplasm	Reactome DB_ID: 180719	Protein1327	
Complex338	Importin-beta:Ran GTP complex	nucleoplasm	Reactome DB_ID: 180719	Complex337	
Complex339	SREBP1A/1C Dimer	nucleoplasm	Reactome DB_ID: 2065537	Protein1329	
Complex340	SREBP1A/1C:ACACA gene	nucleoplasm	Reactome DB_ID: 2426141	Complex339	
Complex340	SREBP1A/1C:ACACA gene	nucleoplasm	Reactome DB_ID: 2426141	Dna5	
Complex341	SREBP1A/1C:ACACB gene	nucleoplasm	Reactome DB_ID: 2426125	Complex339	
Complex341	SREBP1A/1C:ACACB gene	nucleoplasm	Reactome DB_ID: 2426125	Dna6	
Complex341	SREBP1A/1C:ACACB gene	nucleoplasm	Reactome DB_ID: 2426125	Protein1228	
Complex342	SREBP1A/1C/2:NF-Y:TM7SF2 gene	nucleoplasm	Reactome DB_ID: 1655714	Dna7	
Complex342	SREBP1A/1C/2:NF-Y:TM7SF2 gene	nucleoplasm	Reactome DB_ID: 1655714	Complex293	
Complex342	SREBP1A/1C/2:NF-Y:TM7SF2 gene	nucleoplasm	Reactome DB_ID: 1655714	Complex282	
Complex343	SREBP1A/1C:NF-Y:GPAM gene	nucleoplasm	Reactome DB_ID: 2426131	Complex339	
Complex343	SREBP1A/1C:NF-Y:GPAM gene	nucleoplasm	Reactome DB_ID: 2426131	Dna8	
Complex343	SREBP1A/1C:NF-Y:GPAM gene	nucleoplasm	Reactome DB_ID: 2426131	Complex282	
Complex344	SREBP1A/1C:NF-Y:SP1:FASN gene	nucleoplasm	Reactome DB_ID: 1655738	Complex339	
Complex344	SREBP1A/1C:NF-Y:SP1:FASN gene	nucleoplasm	Reactome DB_ID: 1655738	Dna9	
Complex344	SREBP1A/1C:NF-Y:SP1:FASN gene	nucleoplasm	Reactome DB_ID: 1655738	Protein1228	
Complex344	SREBP1A/1C:NF-Y:SP1:FASN gene	nucleoplasm	Reactome DB_ID: 1655738	Complex282	
Complex345	SREBP1A/2:LSS gene	nucleoplasm	Reactome DB_ID: 2426137	Complex283	
Complex345	SREBP1A/2:LSS gene	nucleoplasm	Reactome DB_ID: 2426137	Dna10	
Complex346	SREBP1A/2:MVD gene	nucleoplasm	Reactome DB_ID: 2426130	Dna11	
Complex346	SREBP1A/2:MVD gene	nucleoplasm	Reactome DB_ID: 2426130	Complex283	
Complex347	SREBP1A/2:NF-Y:SC5DL gene	nucleoplasm	Reactome DB_ID: 2426140	Complex282	
Complex347	SREBP1A/2:NF-Y:SC5DL gene	nucleoplasm	Reactome DB_ID: 2426140	Complex283	
Complex347	SREBP1A/2:NF-Y:SC5DL gene	nucleoplasm	Reactome DB_ID: 2426140	Dna12	
Complex348	SREBP1A/2:NF-Y:SP1:CYP51A1 gene	nucleoplasm	Reactome DB_ID: 2426132	Dna13	
Complex348	SREBP1A/2:NF-Y:SP1:CYP51A1 gene	nucleoplasm	Reactome DB_ID: 2426132	Protein1228	
Complex348	SREBP1A/2:NF-Y:SP1:CYP51A1 gene	nucleoplasm	Reactome DB_ID: 2426132	Complex282	
Complex348	SREBP1A/2:NF-Y:SP1:CYP51A1 gene	nucleoplasm	Reactome DB_ID: 2426132	Complex283	
Complex349	SREBP1A/2:NF-Y:SP1:DHCR7 gene	nucleoplasm	Reactome DB_ID: 2426124	Dna14	
Complex349	SREBP1A/2:NF-Y:SP1:DHCR7 gene	nucleoplasm	Reactome DB_ID: 2426124	Protein1228	
Complex349	SREBP1A/2:NF-Y:SP1:DHCR7 gene	nucleoplasm	Reactome DB_ID: 2426124	Complex282	
Complex349	SREBP1A/2:NF-Y:SP1:DHCR7 gene	nucleoplasm	Reactome DB_ID: 2426124	Complex283	
Complex35	fructose-bisphosphate aldolase A, class I holoenzyme	cytosol	Reactome DB_ID: 71493	Protein81	
Complex350	SREBP1A/2:NF-Y:SP1:GGPS1 gene	nucleoplasm	Reactome DB_ID: 2426126	Protein1228	
Complex350	SREBP1A/2:NF-Y:SP1:GGPS1 gene	nucleoplasm	Reactome DB_ID: 2426126	Complex282	
Complex350	SREBP1A/2:NF-Y:SP1:GGPS1 gene	nucleoplasm	Reactome DB_ID: 2426126	Complex283	
Complex350	SREBP1A/2:NF-Y:SP1:GGPS1 gene	nucleoplasm	Reactome DB_ID: 2426126	Dna15	
Complex351	SREBP1A/2:NF-Y:SP1:IDI1 gene	nucleoplasm	Reactome DB_ID: 2426138	Protein1228	
Complex351	SREBP1A/2:NF-Y:SP1:IDI1 gene	nucleoplasm	Reactome DB_ID: 2426138	Dna16	
Complex351	SREBP1A/2:NF-Y:SP1:IDI1 gene	nucleoplasm	Reactome DB_ID: 2426138	Complex282	
Complex351	SREBP1A/2:NF-Y:SP1:IDI1 gene	nucleoplasm	Reactome DB_ID: 2426138	Complex283	
Complex352	SREBP1A/2:NF-Y:SP1:MVK gene	nucleoplasm	Reactome DB_ID: 2426127	Dna17	
Complex352	SREBP1A/2:NF-Y:SP1:MVK gene	nucleoplasm	Reactome DB_ID: 2426127	Protein1228	
Complex352	SREBP1A/2:NF-Y:SP1:MVK gene	nucleoplasm	Reactome DB_ID: 2426127	Complex282	
Complex352	SREBP1A/2:NF-Y:SP1:MVK gene	nucleoplasm	Reactome DB_ID: 2426127	Complex283	
Complex353	SREBP1A/2:NF-Y:SP1:PMVK gene	nucleoplasm	Reactome DB_ID: 2426139	Dna18	
Complex353	SREBP1A/2:NF-Y:SP1:PMVK gene	nucleoplasm	Reactome DB_ID: 2426139	Protein1228	
Complex353	SREBP1A/2:NF-Y:SP1:PMVK gene	nucleoplasm	Reactome DB_ID: 2426139	Complex282	
Complex353	SREBP1A/2:NF-Y:SP1:PMVK gene	nucleoplasm	Reactome DB_ID: 2426139	Complex283	
Complex354	SREBP1A/2:SQLE gene	nucleoplasm	Reactome DB_ID: 2426136	Dna19	
Complex354	SREBP1A/2:SQLE gene	nucleoplasm	Reactome DB_ID: 2426136	Complex282	
Complex354	SREBP1A/2:SQLE gene	nucleoplasm	Reactome DB_ID: 2426136	Complex283	
Complex355	SREBP1A/1C/2:ELOVL6 gene	nucleoplasm	Reactome DB_ID: 1655762	Complex293	
Complex355	SREBP1A/1C/2:ELOVL6 gene	nucleoplasm	Reactome DB_ID: 1655762	Dna20	
Complex356	SREBP1A/1C/2:NF-Y:FDPS gene	nucleoplasm	Reactome DB_ID: 2426134	Complex293	
Complex356	SREBP1A/1C/2:NF-Y:FDPS gene	nucleoplasm	Reactome DB_ID: 2426134	Complex282	
Complex356	SREBP1A/1C/2:NF-Y:FDPS gene	nucleoplasm	Reactome DB_ID: 2426134	Dna21	
Complex357	CH25H (Fe2+ cofactor)	endoplasmic reticulum membrane	Reactome DB_ID: 192180	SmallMolecule560	
Complex357	CH25H (Fe2+ cofactor)	endoplasmic reticulum membrane	Reactome DB_ID: 192180	Protein1352	
Complex358	bile salts and acids complexed with FABP6	cytosol	Reactome DB_ID: 194191	SmallMolecule562	
Complex358	bile salts and acids complexed with FABP6	cytosol	Reactome DB_ID: 194191	Protein1353	
Complex359	bile salts and acids complexed with albumin	extracellular region	Reactome DB_ID: 194165	SmallMolecule234	
Complex359	bile salts and acids complexed with albumin	extracellular region	Reactome DB_ID: 194165	Protein1034	
Complex36	ALDOB tetramer	cytosol	Reactome DB_ID: 70340	Protein82	
Complex360	albumin:bile salt complex	extracellular region	Reactome DB_ID: 194125	Protein1034	
Complex360	albumin:bile salt complex	extracellular region	Reactome DB_ID: 194125	SmallMolecule524	
Complex361	albumin:bile salt and acid (OATP-A) complex	extracellular region	Reactome DB_ID: 194110	SmallMolecule564	
Complex361	albumin:bile salt and acid (OATP-A) complex	extracellular region	Reactome DB_ID: 194110	Protein1034	
Complex362	albumin:cholate bile salt complex	extracellular region	Reactome DB_ID: 194104	SmallMolecule566	
Complex362	albumin:cholate bile salt complex	extracellular region	Reactome DB_ID: 194104	Protein1034	
Complex363	cholesterol:StAR-related protein	cytosol	Reactome DB_ID: 196124	SmallMolecule248	
