Complex1	SEMA4D dimer	plasma membrane	Reactome DB_ID: 373690	Protein1	
Complex220	L1:FGFR1	plasma membrane	Reactome DB_ID: 443643	Protein115	
Complex220	L1:FGFR1	plasma membrane	Reactome DB_ID: 443643	Complex210	
Complex221	L1-EGFR trans-heterodimer	plasma membrane	Reactome DB_ID: 445016	Protein415	
Complex221	L1-EGFR trans-heterodimer	plasma membrane	Reactome DB_ID: 445016	Protein361	
Complex222	L1:NRP1	plasma membrane	Reactome DB_ID: 374580	Protein43	
Complex222	L1:NRP1	plasma membrane	Reactome DB_ID: 374580	Protein361	
Complex224	Integrin alphaVbeta1	plasma membrane	Reactome DB_ID: 216015	Protein113	
Complex224	Integrin alphaVbeta1	plasma membrane	Reactome DB_ID: 216015	Protein416	
Complex225	Integrin alphaVbeta3	plasma membrane	Reactome DB_ID: 210216	Protein417	
Complex225	Integrin alphaVbeta3	plasma membrane	Reactome DB_ID: 210216	Protein416	
Complex226	Integrin alpha5beta1	plasma membrane	Reactome DB_ID: 202730	Protein418	
Complex226	Integrin alpha5beta1	plasma membrane	Reactome DB_ID: 202730	Protein113	
Complex227	Integrin alpha2bbeta3	plasma membrane	Reactome DB_ID: 114514	Protein417	
Complex227	Integrin alpha2bbeta3	plasma membrane	Reactome DB_ID: 114514	Protein419	
Complex228	Integrin alpha9beta1	plasma membrane	Reactome DB_ID: 216011	Protein420	
Complex228	Integrin alpha9beta1	plasma membrane	Reactome DB_ID: 216011	Protein113	
Complex229	L1:Integrin complex	plasma membrane	Reactome DB_ID: 374579	Complex223	
Complex229	L1:Integrin complex	plasma membrane	Reactome DB_ID: 374579	Protein361	
Complex23	Smooth muscle/non-muscle myosin II	cytosol	Reactome DB_ID: 419194	Protein25	
Complex23	Smooth muscle/non-muscle myosin II	cytosol	Reactome DB_ID: 419194	Protein28	
Complex23	Smooth muscle/non-muscle myosin II	cytosol	Reactome DB_ID: 419194	Protein29	
Complex230	PAK1 dimer	cytosol	Reactome DB_ID: 445002	Protein61	
Complex231	pPAK1:Rac1-GTP	cytosol	Reactome DB_ID: 445001	Protein64	
Complex231	pPAK1:Rac1-GTP	cytosol	Reactome DB_ID: 445001	Complex5	
Complex232	CK2	cytosol	Reactome DB_ID: 201711	Protein423	
Complex232	CK2	cytosol	Reactome DB_ID: 201711	Protein424	
Complex232	CK2	cytosol	Reactome DB_ID: 201711	Protein425	
Complex233	pL1:CK-II	plasma membrane	Reactome DB_ID: 392745	Complex232	
Complex233	pL1:CK-II	plasma membrane	Reactome DB_ID: 392745	Protein426	
Complex234	L1:Neurocan	plasma membrane	Reactome DB_ID: 443646	Protein179	
Complex234	L1:Neurocan	plasma membrane	Reactome DB_ID: 443646	Protein361	
Complex235	Laminin-1	extracellular region	Reactome DB_ID: 215989	Protein427	
Complex235	Laminin-1	extracellular region	Reactome DB_ID: 215989	Protein428	
Complex235	Laminin-1	extracellular region	Reactome DB_ID: 215989	Protein429	
Complex236	L1:HNK-1	plasma membrane	Reactome DB_ID: 443641	SmallMolecule17	
Complex236	L1:HNK-1	plasma membrane	Reactome DB_ID: 443641	Protein361	
Complex237	L1:Laminin	plasma membrane	Reactome DB_ID: 443666	Complex235	
Complex237	L1:Laminin	plasma membrane	Reactome DB_ID: 443666	Complex236	
Complex238	L1:Axonin-1	plasma membrane	Reactome DB_ID: 374577	Protein255	
Complex238	L1:Axonin-1	plasma membrane	Reactome DB_ID: 374577	Protein361	
Complex239	L1:CNTN1	plasma membrane	Reactome DB_ID: 443653	Protein430	
Complex239	L1:CNTN1	plasma membrane	Reactome DB_ID: 443653	Protein361	
Complex24	Phospho-activated smooth muscle/non-muscle myosin 2	cytosol	Reactome DB_ID: 419195	Protein34	
Complex24	Phospho-activated smooth muscle/non-muscle myosin 2	cytosol	Reactome DB_ID: 419195	Protein28	
Complex24	Phospho-activated smooth muscle/non-muscle myosin 2	cytosol	Reactome DB_ID: 419195	Protein29	
Complex240	L1:ALCAM	plasma membrane	Reactome DB_ID: 443658	Protein431	
Complex240	L1:ALCAM	plasma membrane	Reactome DB_ID: 443658	Protein361	
Complex241	L1:RanBPM	plasma membrane	Reactome DB_ID: 374585	Protein432	
Complex241	L1:RanBPM	plasma membrane	Reactome DB_ID: 374585	Protein361	
Complex242	L1:HSA	plasma membrane	Reactome DB_ID: 443648	Protein433	
Complex242	L1:HSA	plasma membrane	Reactome DB_ID: 443648	Protein361	
Complex243	Tyr phos L1:EPHB2	plasma membrane	Reactome DB_ID: 443816	Protein435	
Complex243	Tyr phos L1:EPHB2	plasma membrane	Reactome DB_ID: 443816	Protein434	
Complex244	CHL1:Ankyrin-G	plasma membrane	Reactome DB_ID: 447021	Protein393	
Complex244	CHL1:Ankyrin-G	plasma membrane	Reactome DB_ID: 447021	Protein436	
Complex245	CHL1:HSP7C	plasma membrane	Reactome DB_ID: 445018	SmallMolecule2	
Complex245	CHL1:HSP7C	plasma membrane	Reactome DB_ID: 445018	Protein437	
Complex245	CHL1:HSP7C	plasma membrane	Reactome DB_ID: 445018	Protein436	
Complex246	CHL1:NRP1	plasma membrane	Reactome DB_ID: 445017	Protein43	
Complex246	CHL1:NRP1	plasma membrane	Reactome DB_ID: 445017	Protein436	
Complex248	Integrin alpha2beta1	plasma membrane	Reactome DB_ID: 114561	Protein113	
Complex248	Integrin alpha2beta1	plasma membrane	Reactome DB_ID: 114561	Protein438	
Complex249	Integrin alpha10beta1	plasma membrane	Reactome DB_ID: 215987	Protein439	
Complex249	Integrin alpha10beta1	plasma membrane	Reactome DB_ID: 215987	Protein113	
Complex25	Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399844	Protein45	
Complex25	Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399844	Protein46	
Complex250	CHL1:alpha1beta1/alpha2beta1 integrins	plasma membrane	Reactome DB_ID: 445009	Complex247	
Complex250	CHL1:alpha1beta1/alpha2beta1 integrins	plasma membrane	Reactome DB_ID: 445009	Protein436	
Complex251	CHL1:CNTN6	plasma membrane	Reactome DB_ID: 443670	Protein440	
Complex251	CHL1:CNTN6	plasma membrane	Reactome DB_ID: 443670	Protein436	
Complex252	Neurofascin:Ankyrin-G complex	plasma membrane	Reactome DB_ID: 373676	Protein393	
Complex252	Neurofascin:Ankyrin-G complex	plasma membrane	Reactome DB_ID: 373676	Protein396	
Complex253	Trans neurofascin dimer:ankyrin-G	plasma membrane	Reactome DB_ID: 443672	Protein396	
Complex253	Trans neurofascin dimer:ankyrin-G	plasma membrane	Reactome DB_ID: 443672	Complex252	
Complex254	NFASC:pNFASC	plasma membrane	Reactome DB_ID: 445011	Protein441	
Complex254	NFASC:pNFASC	plasma membrane	Reactome DB_ID: 445011	Protein396	
Complex255	pNFASC:Doublecortin	plasma membrane	Reactome DB_ID: 443664	Protein442	
Complex255	pNFASC:Doublecortin	plasma membrane	Reactome DB_ID: 443664	Complex254	
Complex256	Neurofascin:Syntenin-1 complex	plasma membrane	Reactome DB_ID: 373693	Protein443	
Complex256	Neurofascin:Syntenin-1 complex	plasma membrane	Reactome DB_ID: 373693	Protein396	
Complex257	Contactin1:CASPR complex	plasma membrane	Reactome DB_ID: 373655	Protein444	
Complex257	Contactin1:CASPR complex	plasma membrane	Reactome DB_ID: 373655	Protein430	
Complex258	Neurofascin:CNTN1:CASPR complex	plasma membrane	Reactome DB_ID: 373682	Protein396	
Complex258	Neurofascin:CNTN1:CASPR complex	plasma membrane	Reactome DB_ID: 373682	Complex257	
Complex259	NrCAM:Ankyrin-G	plasma membrane	Reactome DB_ID: 447023	Protein393	
Complex259	NrCAM:Ankyrin-G	plasma membrane	Reactome DB_ID: 447023	Protein397	
Complex26	NRP1:PlexinA1-4:FARP2:FYN	plasma membrane	Reactome DB_ID: 399837	Protein43	
Complex26	NRP1:PlexinA1-4:FARP2:FYN	plasma membrane	Reactome DB_ID: 399837	Complex27	
Complex260	NrCAM:Axonin-1	plasma membrane	Reactome DB_ID: 445006	Protein255	
Complex260	NrCAM:Axonin-1	plasma membrane	Reactome DB_ID: 445006	Protein397	
Complex261	NrCAM:SAP members	plasma membrane	Reactome DB_ID: 376023	Protein445	
Complex261	NrCAM:SAP members	plasma membrane	Reactome DB_ID: 376023	Protein397	
Complex262	NRP2:NrCAM	plasma membrane	Reactome DB_ID: 549047	Protein449	
Complex262	NRP2:NrCAM	plasma membrane	Reactome DB_ID: 549047	Protein397	
Complex27	Plexin-A1-4:FYN:FARP2	plasma membrane	Reactome DB_ID: 421116	Protein44	
Complex27	Plexin-A1-4:FYN:FARP2	plasma membrane	Reactome DB_ID: 421116	Complex25	
Complex28	Sema3A dimer	extracellular region	Reactome DB_ID: 399861	Protein51	
Complex29	Sema3A:Nrp-1:Plexin A:Fyn	plasma membrane	Reactome DB_ID: 399858	Complex28	
Complex29	Sema3A:Nrp-1:Plexin A:Fyn	plasma membrane	Reactome DB_ID: 399858	Complex30	
Complex3	Sema4D:pPlexin-B1:Met	plasma membrane	Reactome DB_ID: 419621	Complex1	
Complex3	Sema4D:pPlexin-B1:Met	plasma membrane	Reactome DB_ID: 419621	Complex4	
Complex30	NRP1:Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399841	Protein43	
Complex30	NRP1:Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399841	Protein45	
Complex30	NRP1:Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399841	Protein46	
Complex31	Sema3A:NRP-1:pPlexin-A:Fyn:Fes	plasma membrane	Reactome DB_ID: 399859	Protein52	
Complex31	Sema3A:NRP-1:pPlexin-A:Fyn:Fes	plasma membrane	Reactome DB_ID: 399859	Complex32	
Complex32	Sema3A:NRP-1:pPlexin-A:fyn	plasma membrane	Reactome DB_ID: 419622	Complex28	
Complex32	Sema3A:NRP-1:pPlexin-A:fyn	plasma membrane	Reactome DB_ID: 419622	Complex33	
Complex33	NRP1:p-Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 419625	Protein43	
Complex33	NRP1:p-Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 419625	Protein45	
Complex33	NRP1:p-Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 419625	Protein53	
Complex34	RAC1-GDP	cytosol	Reactome DB_ID: 445010	SmallMolecule8	
Complex34	RAC1-GDP	cytosol	Reactome DB_ID: 445010	Protein5	
Complex35	Sema3A:Nrp-1:pPlexinA:Fyn:Fes:Rac-1-GTP	plasma membrane	Reactome DB_ID: 399872	Complex31	
Complex35	Sema3A:Nrp-1:pPlexinA:Fyn:Fes:Rac-1-GTP	plasma membrane	Reactome DB_ID: 399872	Complex5	
Complex36	Sema3A:Nrp-1:pPlexinA:Fyn:Fes:Rac-1-GTP:Rnd1	plasma membrane	Reactome DB_ID: 399877	Complex7	
Complex36	Sema3A:Nrp-1:pPlexinA:Fyn:Fes:Rac-1-GTP:Rnd1	plasma membrane	Reactome DB_ID: 399877	Complex35	
Complex37	PIP5K1gamma:Talin-1	cytosol	Reactome DB_ID: 398218	Protein58	
Complex37	PIP5K1gamma:Talin-1	cytosol	Reactome DB_ID: 398218	Protein59	
Complex38	FARP2:PIP5KIgamma	cytosol	Reactome DB_ID: 399839	Protein44	
Complex38	FARP2:PIP5KIgamma	cytosol	Reactome DB_ID: 399839	Protein59	
Complex39	PAK homodimer	cytosol	Reactome DB_ID: 399856	Protein60	
Complex4	pPlexin-B1:Met	plasma membrane	Reactome DB_ID: 419623	Protein4	
Complex4	pPlexin-B1:Met	plasma membrane	Reactome DB_ID: 419623	Protein3	
Complex40	Sema3A:Nrp-1:PlexinA:Rac1-GTP:PAK	plasma membrane	Reactome DB_ID: 399876	Protein60	
Complex40	Sema3A:Nrp-1:PlexinA:Rac1-GTP:PAK	plasma membrane	Reactome DB_ID: 399876	Complex35	
Complex41	Sema3A:Nrp-1:PlexinA:Rac1-GTP:pPAK	plasma membrane	Reactome DB_ID: 399874	Protein63	
Complex41	Sema3A:Nrp-1:PlexinA:Rac1-GTP:pPAK	plasma membrane	Reactome DB_ID: 399874	Complex35	
Complex42	pLIMK dimer:HSP-90	cytosol	Reactome DB_ID: 419632	Protein66	
Complex42	pLIMK dimer:HSP-90	cytosol	Reactome DB_ID: 419632	Protein41	
Complex43	Active LIMK1	cytosol	Reactome DB_ID: 419630	Protein69	
Complex44	pCofilin: Active LIMK-1	cytosol	Reactome DB_ID: 399878	Protein71	
Complex44	pCofilin: Active LIMK-1	cytosol	Reactome DB_ID: 399878	Complex43	
Complex45	NRP1:PlexinA1-4:FYN	plasma membrane	Reactome DB_ID: 399846	Protein43	
Complex45	NRP1:PlexinA1-4:FYN	plasma membrane	Reactome DB_ID: 399846	Complex46	
Complex46	Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399847	Protein45	
Complex46	Plexin-A1-4:FYN	plasma membrane	Reactome DB_ID: 399847	Protein46	
Complex47	Sema3A:Nrp-1:PlexinA:Fyn	plasma membrane	Reactome DB_ID: 399869	Complex28	
Complex47	Sema3A:Nrp-1:PlexinA:Fyn	plasma membrane	Reactome DB_ID: 399869	Complex45	
Complex48	Cdk5:p35	cytosol	Reactome DB_ID: 421107	Protein72	
Complex48	Cdk5:p35	cytosol	Reactome DB_ID: 421107	Protein73	
Complex49	Sema3A:Nrp-1:PlexinA:Fyn:pCdk5	plasma membrane	Reactome DB_ID: 399868	Complex28	
Complex49	Sema3A:Nrp-1:PlexinA:Fyn:pCdk5	plasma membrane	Reactome DB_ID: 399868	Complex50	
Complex5	RAC1-GTP	cytosol	Reactome DB_ID: 442641	SmallMolecule3	
Complex5	RAC1-GTP	cytosol	Reactome DB_ID: 442641	Protein5	
Complex50	NRP1:PlexinA1-4:FYN:pCdk5:p53	plasma membrane	Reactome DB_ID: 399845	Protein43	
Complex50	NRP1:PlexinA1-4:FYN:pCdk5:p53	plasma membrane	Reactome DB_ID: 399845	Complex51	
Complex51	PlexinA1-4:FYN:pCdk5:p53	plasma membrane	Reactome DB_ID: 399854	Complex52	
Complex51	PlexinA1-4:FYN:pCdk5:p53	plasma membrane	Reactome DB_ID: 399854	Protein46	
Complex52	Fyn:pCdk5:p53	cytosol	Reactome DB_ID: 399838	Complex53	
Complex52	Fyn:pCdk5:p53	cytosol	Reactome DB_ID: 399838	Protein45	
Complex53	pCdk5:p35	cytosol	Reactome DB_ID: 421098	Protein73	
Complex53	pCdk5:p35	cytosol	Reactome DB_ID: 421098	Protein74	
Complex54	CRMP's tetramers	cytosol	Reactome DB_ID: 399843	Protein75	
Complex55	Sema3A:Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's	plasma membrane	Reactome DB_ID: 399867	Complex56	
Complex55	Sema3A:Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's	plasma membrane	Reactome DB_ID: 399867	Complex28	
Complex56	NRP1:PlexinA1-4:FYN:Cdk5:p53:p-CRMP tetramers	plasma membrane	Reactome DB_ID: 399855	Protein43	
Complex56	NRP1:PlexinA1-4:FYN:Cdk5:p53:p-CRMP tetramers	plasma membrane	Reactome DB_ID: 399855	Complex57	
Complex57	PlexinA1-4:FYN:Cdk5:p53:p-CRMP tetramers	plasma membrane	Reactome DB_ID: 399852	Complex52	
Complex57	PlexinA1-4:FYN:Cdk5:p53:p-CRMP tetramers	plasma membrane	Reactome DB_ID: 399852	Protein46	
Complex57	PlexinA1-4:FYN:Cdk5:p53:p-CRMP tetramers	plasma membrane	Reactome DB_ID: 399852	Complex58	
Complex58	p-CRMP tetramers	cytosol	Reactome DB_ID: 399850	Protein81	
Complex59	Sema3A:Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's	plasma membrane	Reactome DB_ID: 399870	Complex28	
Complex59	Sema3A:Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's	plasma membrane	Reactome DB_ID: 399870	Complex60	
Complex6	Sema4D:pPlexin-B1:Met:RAC1-GTP	plasma membrane	Reactome DB_ID: 400679	Complex5	
Complex6	Sema4D:pPlexin-B1:Met:RAC1-GTP	plasma membrane	Reactome DB_ID: 400679	Complex3	
Complex60	Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's (S522,S518,T509,T514)	plasma membrane	Reactome DB_ID: 399853	Complex61	
Complex60	Nrp-1:PlexinA:Fyn:Cdk5:pCRMP's (S522,S518,T509,T514)	plasma membrane	Reactome DB_ID: 399853	Protein43	
Complex61	PlexinA1-4:FYN:CDK5:p-CRMPs (S522,S518,T509,T514)	plasma membrane	Reactome DB_ID: 399851	Complex62	
Complex61	PlexinA1-4:FYN:CDK5:p-CRMPs (S522,S518,T509,T514)	plasma membrane	Reactome DB_ID: 399851	Complex52	
Complex61	PlexinA1-4:FYN:CDK5:p-CRMPs (S522,S518,T509,T514)	plasma membrane	Reactome DB_ID: 399851	Protein46	
Complex62	pCRMP's tetramers (S522,S518,T509,T514)	cytosol	Reactome DB_ID: 399848	Protein87	
Complex63	Sema3A:NP-1:Plexin-A:Fes:CRMP	plasma membrane	Reactome DB_ID: 399860	Complex64	
Complex63	Sema3A:NP-1:Plexin-A:Fes:CRMP	plasma membrane	Reactome DB_ID: 399860	Complex31	
Complex64	pCRMP's tertramers (Y499)	cytosol	Reactome DB_ID: 399863	Protein92	
Complex65	SEMA3A:PLXND1	plasma membrane	Reactome DB_ID: 209639	Protein98	
Complex65	SEMA3A:PLXND1	plasma membrane	Reactome DB_ID: 209639	Protein99	
Complex66	SEMA4A:PLXND1	plasma membrane	Reactome DB_ID: 416694	Protein98	
Complex66	SEMA4A:PLXND1	plasma membrane	Reactome DB_ID: 416694	Protein100	
Complex67	SEMA4D:PTPRC	plasma membrane	Reactome DB_ID: 373689	Protein1	
Complex67	SEMA4D:PTPRC	plasma membrane	Reactome DB_ID: 373689	Protein101	
Complex68	SEMA4D:CD72	plasma membrane	Reactome DB_ID: 373697	Protein1	
Complex68	SEMA4D:CD72	plasma membrane	Reactome DB_ID: 373697	Protein102	
Complex69	SEMA5A:PLXNB3	plasma membrane	Reactome DB_ID: 416696	Protein103	
Complex69	SEMA5A:PLXNB3	plasma membrane	Reactome DB_ID: 416696	Protein104	
Complex7	Rnd1-GTP	cytosol	Reactome DB_ID: 421104	SmallMolecule3	
Complex7	Rnd1-GTP	cytosol	Reactome DB_ID: 421104	Protein6	
Complex70	SEMA6A:PLXNA2,PLXNA4	plasma membrane	Reactome DB_ID: 416728	Protein105	
Complex70	SEMA6A:PLXNA2,PLXNA4	plasma membrane	Reactome DB_ID: 416728	Protein106	
Complex71	PLXNA1:TREM2:DAP12	plasma membrane	Reactome DB_ID: 416707	Complex72	
Complex71	PLXNA1:TREM2:DAP12	plasma membrane	Reactome DB_ID: 416707	Protein47	
Complex72	DAP12:TRIM2	plasma membrane	Reactome DB_ID: 210245	Protein107	
Complex72	DAP12:TRIM2	plasma membrane	Reactome DB_ID: 210245	Complex73	
Complex73	DAP12 dimer	plasma membrane	Reactome DB_ID: 548940	Protein108	
Complex74	SEMA6D:PLXNA1:TREM2:DAP12	plasma membrane	Reactome DB_ID: 416720	Complex71	
Complex74	SEMA6D:PLXNA1:TREM2:DAP12	plasma membrane	Reactome DB_ID: 416720	Protein109	
Complex75	SEMA7A:PLXNC1	plasma membrane	Reactome DB_ID: 434928	Protein110	
Complex75	SEMA7A:PLXNC1	plasma membrane	Reactome DB_ID: 434928	Protein111	
Complex76	Integrin alpha1beta1	plasma membrane	Reactome DB_ID: 215982	Protein112	
Complex76	Integrin alpha1beta1	plasma membrane	Reactome DB_ID: 215982	Protein113	
Complex77	SEMA7A:Integrin alpha1beta1	plasma membrane	Reactome DB_ID: 434927	Complex76	
Complex77	SEMA7A:Integrin alpha1beta1	plasma membrane	Reactome DB_ID: 434927	Protein110	
Complex78	NCAM1 cis-homodimer	plasma membrane	Reactome DB_ID: 190988	Protein114	
Complex79	NCAM1:NCAM1 trans-homotetramer	plasma membrane	Reactome DB_ID: 375103	Complex78	
Complex8	Sema4D:pPlexin-B1:Met:Rnd1	plasma membrane	Reactome DB_ID: 416587	Complex7	
Complex8	Sema4D:pPlexin-B1:Met:Rnd1	plasma membrane	Reactome DB_ID: 416587	Complex3	
Complex80	FGFR1c homodimer	plasma membrane	Reactome DB_ID: 190222	Protein115	
Complex81	NCAM1:FGFR-1	plasma membrane	Reactome DB_ID: 419028	Complex80	
Complex81	NCAM1:FGFR-1	plasma membrane	Reactome DB_ID: 419028	Complex78	
Complex82	NCAM-1:ATP	plasma membrane	Reactome DB_ID: 375093	SmallMolecule9	
Complex82	NCAM-1:ATP	plasma membrane	Reactome DB_ID: 375093	Protein114	
Complex83	NCAM1 complexed with Fyn	plasma membrane	Reactome DB_ID: 391847	Complex79	
Complex83	NCAM1 complexed with Fyn	plasma membrane	Reactome DB_ID: 391847	Protein116	
Complex84	Spectrin heterodimer	cytosol	Reactome DB_ID: 391839	Protein117	
Complex84	Spectrin heterodimer	cytosol	Reactome DB_ID: 391839	Protein120	
Complex85	Fyn:NCAM1:RPTP-alpha	plasma membrane	Reactome DB_ID: 391845	Complex86	
Complex85	Fyn:NCAM1:RPTP-alpha	plasma membrane	Reactome DB_ID: 391845	Complex84	
Complex85	Fyn:NCAM1:RPTP-alpha	plasma membrane	Reactome DB_ID: 391845	Protein126	
Complex86	NCAM complexed with Fyn	plasma membrane	Reactome DB_ID: 391844	Protein45	
Complex86	NCAM complexed with Fyn	plasma membrane	Reactome DB_ID: 391844	Complex79	
Complex87	NCAM1 complexed with pFyn-Y420	plasma membrane	Reactome DB_ID: 391842	Complex84	
Complex87	NCAM1 complexed with pFyn-Y420	plasma membrane	Reactome DB_ID: 391842	Protein126	
Complex87	NCAM1 complexed with pFyn-Y420	plasma membrane	Reactome DB_ID: 391842	Complex88	
Complex88	NCAM:pFyn-Y420	plasma membrane	Reactome DB_ID: 391843	Complex79	
Complex88	NCAM:pFyn-Y420	plasma membrane	Reactome DB_ID: 391843	Protein127	
Complex89	pFAK (391) bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 391841	Complex87	
Complex89	pFAK (391) bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 391841	Protein129	
Complex9	R-Ras-GTP	plasma membrane	Reactome DB_ID: 399865	SmallMolecule4	
Complex9	R-Ras-GTP	plasma membrane	Reactome DB_ID: 399865	Protein7	
Complex90	Multiple phosphorylated FAK bound to NCAM:pFyn	plasma membrane	Reactome DB_ID: 391848	Complex87	
Complex90	Multiple phosphorylated FAK bound to NCAM:pFyn	plasma membrane	Reactome DB_ID: 391848	Protein130	
Complex91	Grb2:pFAK bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 392047	Complex87	
Complex91	Grb2:pFAK bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 392047	Complex92	
Complex92	pFAK:Grb2	cytosol	Reactome DB_ID: 392043	Protein130	
Complex92	pFAK:Grb2	cytosol	Reactome DB_ID: 392043	Protein132	
Complex93	Grb2:Sos:pFAK bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 392045	Complex87	
Complex93	Grb2:Sos:pFAK bound to NCAM1:pFyn	plasma membrane	Reactome DB_ID: 392045	Complex94	
Complex94	pFAK:Grb2:Sos	cytosol	Reactome DB_ID: 392044	Protein133	
Complex94	pFAK:Grb2:Sos	cytosol	Reactome DB_ID: 392044	Protein130	
Complex94	pFAK:Grb2:Sos	cytosol	Reactome DB_ID: 392044	Protein132	
Complex95	p21 RAS:GDP	plasma membrane	Reactome DB_ID: 109796	Protein134	
Complex95	p21 RAS:GDP	plasma membrane	Reactome DB_ID: 109796	SmallMolecule8	
Complex96	p21 RAS:GTP	plasma membrane	Reactome DB_ID: 109783	SmallMolecule3	
Complex96	p21 RAS:GTP	plasma membrane	Reactome DB_ID: 109783	Protein134	
Complex97	p-Raf1(S259,S621):14-3-3 protein beta/alpha	cytosol	Reactome DB_ID: 109787	Protein138	
Complex97	p-Raf1(S259,S621):14-3-3 protein beta/alpha	cytosol	Reactome DB_ID: 109787	Protein139	
Complex98	RAS:RAF	plasma membrane	Reactome DB_ID: 109788	Protein139	
Complex98	RAS:RAF	plasma membrane	Reactome DB_ID: 109788	Complex96	
Complex99	RAS:RAF:14-3-3	plasma membrane	Reactome DB_ID: 109789	Complex98	
Complex99	RAS:RAF:14-3-3	plasma membrane	Reactome DB_ID: 109789	Protein138	
